latitude,longitude,acq_date,acq_time,satellite,instrument,year,month,week,duration,REGIONNAME,HRname,confidence
8.79996,35.30748,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80021,35.95018,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80035,35.96171,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Oromia,Oromia,89
8.80062,37.15741,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80118,37.16415,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.80118,37.16415,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80118,37.16415,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80143,37.15123,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.80143,37.15123,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80143,37.15123,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80144,36.11541,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80163,34.82164,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80198,36.02008,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.802,36.11946,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80239,37.25671,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80239,37.25671,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.8026,36.09168,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.8026,36.09168,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.8026,36.09168,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80273,37.21362,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80273,37.21362,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80275,34.44586,2023-03-23,10:49,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80286,34.41708,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.80286,34.41708,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80286,34.41708,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.803,35.49057,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8031,34.50509,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.8031,34.50509,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.8031,34.50509,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.8031,35.29154,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80333,37.21696,2023-03-28,10:04,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80333,37.21696,2023-03-28,10:04,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80363,36.38536,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80385,36.81556,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80402,34.61732,2023-03-23,11:38,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80479,36.11645,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8049,35.96239,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80492,35.48761,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80503,36.01565,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80533,35.48347,2023-03-24,22:14,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8055,36.38631,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80561,36.12114,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80574,36.4243,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80577,36.11502,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80586,36.0106,2023-03-28,10:04,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80586,36.0106,2023-03-28,10:04,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80599,36.38837,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80632,36.11901,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80654,35.20641,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80667,35.28974,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80698,34.50814,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.80698,34.50814,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.80698,34.50814,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80812,36.44635,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80821,37.26223,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80822,36.42997,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80823,35.93984,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.80855,35.3005,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.80882,35.94062,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,100
8.80908,36.42517,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81014,34.94092,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.81014,34.94092,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81014,34.94092,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81056,37.22091,2023-03-28,10:04,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81056,37.22091,2023-03-28,10:04,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81129,35.20332,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81134,35.98495,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81137,36.02085,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.81137,36.02085,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81137,36.02085,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81141,36.42917,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8116,35.98695,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81184,36.43243,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81185,35.98787,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81231,35.20854,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81276,35.15535,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.813,36.75816,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81301,36.01875,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,100
8.81301,36.01875,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,100
8.81301,36.01875,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,100
8.81319,35.20599,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8133,35.97562,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81366,36.02239,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.81366,36.02239,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81366,36.02239,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.8137,36.76224,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81384,36.02029,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.81384,36.02029,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81384,36.02029,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81392,37.21906,2023-03-28,10:04,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.81392,37.21906,2023-03-28,10:04,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81431,35.11113,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81601,37.19014,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81638,35.14837,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Oromia,Oromia,76
8.81642,35.15483,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81656,37.21843,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81659,35.98595,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81696,36.01979,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,100
8.81696,36.01979,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,100
8.81696,36.01979,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,100
8.817,35.1563,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81716,35.99831,2023-03-23,22:33,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81852,34.94181,2023-03-23,11:38,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8189,36.00916,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.81902,35.19862,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81956,35.2006,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.81979,35.99649,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82057,37.19645,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82057,37.19645,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82065,37.2335,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.82065,37.2335,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82065,37.2335,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.821,36.00554,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82139,37.00713,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82226,34.22184,2023-03-29,7:54,T,MODIS,2023,3,13,24h,Oromia,Oromia,87
8.82226,34.22184,2023-03-29,7:54,T,MODIS,2023,3,13,48h,Oromia,Oromia,87
8.82226,34.22184,2023-03-29,7:54,T,MODIS,2023,3,13,7d,Oromia,Oromia,87
8.82232,37.14902,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82313,37.14627,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82332,36.30935,2023-03-24,23:05,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82339,35.94113,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.82339,35.94113,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82339,35.94113,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.8248,36.06347,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82552,35.08201,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82641,35.17818,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82653,35.25238,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82663,36.30986,2023-03-24,23:05,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82689,36.83662,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Oromia,Oromia,76
8.82695,36.0293,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Oromia,Oromia,68
8.82718,36.30642,2023-03-24,23:05,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.82734,35.98965,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.82734,35.98965,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82734,35.98965,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82784,35.30977,2023-03-30,23:41,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.82784,35.30977,2023-03-30,23:41,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82784,35.30977,2023-03-30,23:41,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82827,36.03881,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Oromia,Oromia,68
8.82861,35.44609,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Oromia,Oromia,53
8.82971,35.02605,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.82971,35.02605,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.82971,35.02605,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.82974,36.80381,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83004,37.18758,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83022,34.60405,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83022,34.60405,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83022,34.60405,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83047,37.23283,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83097,36.77966,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8311,34.6092,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.8311,34.6092,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.8311,34.6092,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83121,35.4436,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83162,36.02552,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83215,36.02954,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83222,35.44437,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83241,36.0248,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83257,36.15012,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83266,34.60289,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83266,34.60289,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83266,34.60289,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83267,35.02647,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83267,35.02647,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83267,35.02647,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83273,35.99279,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83298,36.02879,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83335,36.14759,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83358,36.033,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83358,37.18925,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83358,37.18925,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83358,37.18925,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83409,37.19724,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83435,36.03546,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83439,36.00368,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.83439,36.77955,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83462,37.20111,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83469,34.60328,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,100
8.83469,34.60328,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,100
8.83469,34.60328,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,100
8.83483,36.00698,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.83525,36.75673,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83553,34.6082,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83553,34.6082,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83553,34.6082,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83623,35.29277,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83636,35.99609,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83643,36.02901,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83662,35.29416,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83701,36.03334,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83731,36.03126,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Oromia,Oromia,79
8.83739,36.15074,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.83742,36.15346,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.83781,36.15399,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83782,35.29134,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Oromia,Oromia,54
8.83787,36.03254,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83789,35.94496,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.83789,35.94496,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.83789,35.94496,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83827,37.19681,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83837,36.02618,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8388,37.20063,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83886,35.96619,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.83904,35.98373,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.8394,35.94907,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83949,36.13691,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.83959,34.15967,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84019,35.93704,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84021,35.95604,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84029,34.41545,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.84029,34.41545,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.84029,34.41545,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84049,36.00327,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84091,36.03502,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84103,35.93564,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84116,36.14925,2023-03-24,22:14,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84205,35.93935,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84235,35.95677,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84271,35.97115,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.84271,35.97115,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.84271,35.97115,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84275,35.98604,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84276,35.44806,2023-03-23,11:38,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84361,36.03406,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84404,35.95541,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84411,35.94712,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84416,36.00263,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84452,35.88087,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.84452,35.88087,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.84452,35.88087,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84463,36.13142,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.84463,36.13142,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.84463,36.13142,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84507,36.00266,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84525,36.00724,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84543,35.2601,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.84553,36.01801,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84579,36.01085,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84598,36.00301,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84664,36.02964,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Oromia,Oromia,56
8.84686,35.26109,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84726,35.44661,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84744,35.25937,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84799,35.44685,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84878,36.0069,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84923,35.94346,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,100
8.84923,35.94346,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,100
8.84923,35.94346,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,100
8.84938,35.93818,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84965,35.94141,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.84965,35.94141,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.84965,35.94141,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.84966,36.01394,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.84984,35.26352,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85089,36.00574,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85103,36.00258,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85138,37.40361,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Oromia,Oromia,73
8.85179,36.10005,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85193,36.00627,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85385,36.01964,2023-03-26,10:43,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85395,36.00733,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85568,38.81417,2023-03-30,22:54,N,VIIRS,2023,3,13,24h,Addis Ababa,Addis Ababa,50
8.85568,38.81417,2023-03-30,22:54,N,VIIRS,2023,3,13,48h,Addis Ababa,Addis Ababa,50
8.85568,38.81417,2023-03-30,22:54,N,VIIRS,2023,3,13,7d,Addis Ababa,Addis Ababa,50
8.85575,35.04394,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.85604,35.97555,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.85629,35.95273,2023-03-25,10:11,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85721,36.01262,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,100
8.85732,35.95085,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Oromia,Oromia,50
8.85752,38.81018,2023-03-27,22:59,1,VIIRS,2023,3,13,7d,Addis Ababa,Addis Ababa,50
8.85754,34.29699,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Oromia,Oromia,50
8.85754,34.29699,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
8.85754,34.29699,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
8.85769,36.01616,2023-03-26,11:34,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
